FIPS,State,Carrier,Challenge?
330130405002065,NH,FairPoint,N
330130405004001,NH,FairPoint,N
330130405004003,NH,FairPoint,N
330130405004004,NH,FairPoint,N
330130405004007,NH,FairPoint,N
330130405004087,NH,FairPoint,N
330130430021015,NH,FairPoint,N
330130430021016,NH,FairPoint,N
010030109042014,AL,CenturyLink,N
010030109042017,AL,CenturyLink,N
010030109042022,AL,CenturyLink,N
010030109042043,AL,CenturyLink,N
010030109042044,AL,CenturyLink,N
010030109042059,AL,CenturyLink,N
010030116011004,AL,CenturyLink,N
010030116011009,AL,CenturyLink,N
010030116011009,AL,CenturyLink,N
010030116011012,AL,CenturyLink,N
010030116011012,AL,CenturyLink,N
010139527001040,AL,CenturyLink,N
010139527001043,AL,CenturyLink,N
010139530001001,AL,CenturyLink,N
010139530001043,AL,CenturyLink,N
010139532003035,AL,CenturyLink,N
010139532003045,AL,CenturyLink,N
010139532003046,AL,CenturyLink,N
010139532003048,AL,CenturyLink,N
010139532003049,AL,CenturyLink,N
010139532003052,AL,CenturyLink,N
010139532003054,AL,CenturyLink,N
010139532003059,AL,CenturyLink,N
010139532003060,AL,CenturyLink,N
010139532003061,AL,CenturyLink,N
010139532003063,AL,CenturyLink,N
010139532003064,AL,CenturyLink,N
010139532004012,AL,CenturyLink,N
010139532004013,AL,CenturyLink,N
010139532004014,AL,CenturyLink,N
010139533002017,AL,CenturyLink,N
010139533002020,AL,CenturyLink,N
010139533002020,AL,CenturyLink,N
010139533002021,AL,CenturyLink,N
010139533002025,AL,CenturyLink,N
010139533002026,AL,CenturyLink,N
010139533002030,AL,CenturyLink,N
010139533002031,AL,CenturyLink,N
010139533002032,AL,CenturyLink,N
010139533002033,AL,CenturyLink,N
010139533002034,AL,CenturyLink,N
010139533002035,AL,CenturyLink,N
010139533002037,AL,CenturyLink,N
010139533002038,AL,CenturyLink,N
010139533002039,AL,CenturyLink,N
010139533002051,AL,CenturyLink,N
010139534002129,AL,CenturyLink,N
010139534002132,AL,CenturyLink,N
010139534002133,AL,CenturyLink,N
010139534002151,AL,CenturyLink,N
010139534002152,AL,CenturyLink,N
010139534002153,AL,CenturyLink,N
010139534002154,AL,CenturyLink,N
010139534002156,AL,CenturyLink,N
010139534002157,AL,CenturyLink,N
010139534002158,AL,CenturyLink,N
010139534002159,AL,CenturyLink,N
010139534002174,AL,CenturyLink,N
010139534002175,AL,CenturyLink,N
010139534002177,AL,CenturyLink,N
010139534002179,AL,CenturyLink,N
010139534002180,AL,CenturyLink,N
010139534002185,AL,CenturyLink,N
010139534002186,AL,CenturyLink,N
010139534002194,AL,CenturyLink,N
010139534002202,AL,CenturyLink,N
010139535001011,AL,CenturyLink,N
010139535001013,AL,CenturyLink,N
010139535001014,AL,CenturyLink,N
010139535001016,AL,CenturyLink,N
010139535001017,AL,CenturyLink,N
010139535001018,AL,CenturyLink,N
010139535001043,AL,CenturyLink,N
010139535001044,AL,CenturyLink,N
010139535001045,AL,CenturyLink,N
010139535001047,AL,CenturyLink,N
010139535001048,AL,CenturyLink,N
010139535001051,AL,CenturyLink,N
010139535001052,AL,CenturyLink,N
010139535001157,AL,CenturyLink,N
010139535001158,AL,CenturyLink,N
010139535001160,AL,CenturyLink,N
010139535001162,AL,CenturyLink,N
010139535001163,AL,CenturyLink,N
010139535001164,AL,CenturyLink,N
010139535001165,AL,CenturyLink,N
010139535001196,AL,CenturyLink,N
010139535001202,AL,CenturyLink,N
010139535001204,AL,CenturyLink,N
010279589001078,AL,CenturyLink,N
010279589001078,AL,CenturyLink,N
010279589001086,AL,CenturyLink,N
010279589001093,AL,CenturyLink,N
010279589001093,AL,CenturyLink,N
010279589001179,AL,CenturyLink,N
010279589001234,AL,CenturyLink,N
010279590001006,AL,CenturyLink,N
010279590001016,AL,CenturyLink,N
010279590001018,AL,CenturyLink,N
010279590001091,AL,CenturyLink,N
010279590001092,AL,CenturyLink,N
010279590001095,AL,CenturyLink,N
010279590002000,AL,CenturyLink,N
010279590002014,AL,CenturyLink,N
010279590002040,AL,CenturyLink,N
010279591001024,AL,CenturyLink,N
010279591001024,AL,CenturyLink,N
010279591001025,AL,CenturyLink,N
010279591001026,AL,CenturyLink,N
010279591001116,AL,CenturyLink,N
010279591001117,AL,CenturyLink,N
010279591001118,AL,CenturyLink,N
010279591001118,AL,CenturyLink,N
010279591001119,AL,CenturyLink,N
010279591002000,AL,CenturyLink,N
010279591002019,AL,CenturyLink,N
010279591002020,AL,CenturyLink,N
010279591002021,AL,CenturyLink,N
010279591002022,AL,CenturyLink,N
010279591002025,AL,CenturyLink,N
010279591002028,AL,CenturyLink,N
010279591002030,AL,CenturyLink,N
010279591002034,AL,CenturyLink,N
010279591002035,AL,CenturyLink,N
010279591002037,AL,CenturyLink,N
010279591002043,AL,CenturyLink,N
010279591002054,AL,CenturyLink,N
010279591002128,AL,CenturyLink,N
010279591002133,AL,CenturyLink,N
010279591003000,AL,CenturyLink,N
010299597001121,AL,CenturyLink,N
010299597001146,AL,CenturyLink,N
010299597001148,AL,CenturyLink,N
010299597001151,AL,CenturyLink,N
010299597001153,AL,CenturyLink,N
010299597001158,AL,CenturyLink,N
010299597001181,AL,CenturyLink,N
010299597001183,AL,CenturyLink,N
010299597001184,AL,CenturyLink,N
010299597001188,AL,CenturyLink,N
010299597001199,AL,CenturyLink,N
010299597002001,AL,CenturyLink,N
010299597002002,AL,CenturyLink,N
010299597002003,AL,CenturyLink,N
010299597002004,AL,CenturyLink,N
010299597002008,AL,CenturyLink,N
010299598003007,AL,CenturyLink,N
010299598003013,AL,CenturyLink,N
010299598003015,AL,CenturyLink,N
010299598003017,AL,CenturyLink,N
010299598003018,AL,CenturyLink,N
010299598003019,AL,CenturyLink,N
010299598003020,AL,CenturyLink,N
010299598003024,AL,CenturyLink,N
010299598003029,AL,CenturyLink,N
010299598003030,AL,CenturyLink,N
010299598003032,AL,CenturyLink,N
010299598003037,AL,CenturyLink,N
010299598003041,AL,CenturyLink,N
010299598003050,AL,CenturyLink,N
010310102001002,AL,CenturyLink,N
010310102001006,AL,CenturyLink,N
010310102001009,AL,CenturyLink,N
010310102001011,AL,CenturyLink,N
010310102001012,AL,CenturyLink,N
010310102001014,AL,CenturyLink,N
010310102001015,AL,CenturyLink,N
010310102001018,AL,CenturyLink,N
010310102001019,AL,CenturyLink,N
010310102001019,AL,CenturyLink,N
010310102001025,AL,CenturyLink,N
010310102001026,AL,CenturyLink,N
010310102001027,AL,CenturyLink,N
010310102001031,AL,CenturyLink,N
010310102001032,AL,CenturyLink,N
010310102001033,AL,CenturyLink,N
010310102001034,AL,CenturyLink,N
010310102001035,AL,CenturyLink,N
010310102001036,AL,CenturyLink,N
010310102001037,AL,CenturyLink,N
010310102001042,AL,CenturyLink,N
010310102001043,AL,CenturyLink,N
010310102001045,AL,CenturyLink,N
010310102001046,AL,CenturyLink,N
010310102002005,AL,CenturyLink,N
010310102002008,AL,CenturyLink,N
010310108001028,AL,CenturyLink,N
010310108001029,AL,CenturyLink,N
010310108001045,AL,CenturyLink,N
010310108001049,AL,CenturyLink,N
010310108001050,AL,CenturyLink,N
010310108001054,AL,CenturyLink,N
010310108001055,AL,CenturyLink,N
010310108001056,AL,CenturyLink,N
010310108001058,AL,CenturyLink,N
010310108001060,AL,CenturyLink,N
010310108001066,AL,CenturyLink,N
010310108001069,AL,CenturyLink,N
010310108002009,AL,CenturyLink,N
010310108002010,AL,CenturyLink,N
010310108002026,AL,CenturyLink,N
010310108002027,AL,CenturyLink,N
010310108002030,AL,CenturyLink,N
010310108002031,AL,CenturyLink,N
010310108002033,AL,CenturyLink,N
010310108002036,AL,CenturyLink,N
010310108002039,AL,CenturyLink,N
010310108002040,AL,CenturyLink,N
010310108002043,AL,CenturyLink,N
010399617001100,AL,CenturyLink,N
010399617001112,AL,CenturyLink,N
010399629002039,AL,CenturyLink,N
010399629002040,AL,CenturyLink,N
010399629002045,AL,CenturyLink,N
010399629002046,AL,CenturyLink,N
010399629002053,AL,CenturyLink,N
010399629002060,AL,CenturyLink,N
010399629002080,AL,CenturyLink,N
010419636002039,AL,CenturyLink,N
010419636002041,AL,CenturyLink,N
010419636002042,AL,CenturyLink,N
010419636002047,AL,CenturyLink,N
010419636002049,AL,CenturyLink,N
010419636002085,AL,CenturyLink,N
010419636003015,AL,CenturyLink,N
010419636003016,AL,CenturyLink,N
010419636003024,AL,CenturyLink,N
010419636003026,AL,CenturyLink,N
010419636003029,AL,CenturyLink,N
010419636003030,AL,CenturyLink,N
010419636003035,AL,CenturyLink,N
010419636003037,AL,CenturyLink,N
010419636003038,AL,CenturyLink,N
010419636003039,AL,CenturyLink,N
010419636003040,AL,CenturyLink,N
010419636003045,AL,CenturyLink,N
010419636003052,AL,CenturyLink,N
010419636003053,AL,CenturyLink,N
010419636003057,AL,CenturyLink,N
010419636003058,AL,CenturyLink,N
010419636003061,AL,CenturyLink,N
010419638001006,AL,CenturyLink,N
010419638001007,AL,CenturyLink,N
010419638001018,AL,CenturyLink,N
010419638001020,AL,CenturyLink,N
010419638001032,AL,CenturyLink,N
010419639001053,AL,CenturyLink,N
010419639001056,AL,CenturyLink,N
010419639001058,AL,CenturyLink,N
010419639001061,AL,CenturyLink,N
010419639001065,AL,CenturyLink,N
010419639001066,AL,CenturyLink,N
010419639001101,AL,CenturyLink,N
010419639001134,AL,CenturyLink,N
010419639001135,AL,CenturyLink,N
010419639001135,AL,CenturyLink,N
010419639001137,AL,CenturyLink,N
010419639001161,AL,CenturyLink,N
010450201003042,AL,CenturyLink,N
010450202001024,AL,CenturyLink,N
010450202001024,AL,CenturyLink,N
010450202001028,AL,CenturyLink,N
010450202001040,AL,CenturyLink,N
010450202001040,AL,CenturyLink,N
010450202001041,AL,CenturyLink,N
010499614001030,AL,CenturyLink,N
010499614001031,AL,CenturyLink,N
010499614001032,AL,CenturyLink,N
010499614001035,AL,CenturyLink,N
010499614001036,AL,CenturyLink,N
010499614001038,AL,CenturyLink,N
010499614001039,AL,CenturyLink,N
010499614001050,AL,CenturyLink,N
010499614003031,AL,CenturyLink,N
010499614003037,AL,CenturyLink,N
010499614003088,AL,CenturyLink,N
010499614003089,AL,CenturyLink,N
010510304002027,AL,CenturyLink,N
010599737002086,AL,CenturyLink,N
010599737002113,AL,CenturyLink,N
010599737002115,AL,CenturyLink,N
010599737002116,AL,CenturyLink,N
010599737002117,AL,CenturyLink,N
010599737002118,AL,CenturyLink,N
010599737002119,AL,CenturyLink,N
010599737002120,AL,CenturyLink,N
010599737003047,AL,CenturyLink,N
010599737003052,AL,CenturyLink,N
010610501001068,AL,CenturyLink,N
010610501001083,AL,CenturyLink,N
010610501001084,AL,CenturyLink,N
010610501001088,AL,CenturyLink,N
010610501001089,AL,CenturyLink,N
010610501001098,AL,CenturyLink,N
010610502001007,AL,CenturyLink,N
010610502001008,AL,CenturyLink,N
010610502001009,AL,CenturyLink,N
010610502001010,AL,CenturyLink,N
010610502001011,AL,CenturyLink,N
010610502001011,AL,CenturyLink,N
010610502001013,AL,CenturyLink,N
010610502001042,AL,CenturyLink,N
010610502001042,AL,CenturyLink,N
010610502002025,AL,CenturyLink,N
010610503002016,AL,CenturyLink,N
010610503005031,AL,CenturyLink,N
010610503005036,AL,CenturyLink,N
010610503005037,AL,CenturyLink,N
010610503005038,AL,CenturyLink,N
010610503005040,AL,CenturyLink,N
010610503005042,AL,CenturyLink,N
010610504001001,AL,CenturyLink,N
010610504001004,AL,CenturyLink,N
010610504001009,AL,CenturyLink,N
010610504001011,AL,CenturyLink,N
010610504001014,AL,CenturyLink,N
010610504001016,AL,CenturyLink,N
010610504001018,AL,CenturyLink,N
010610504001019,AL,CenturyLink,N
010610504001020,AL,CenturyLink,N
010610504001021,AL,CenturyLink,N
010610504001023,AL,CenturyLink,N
010610504001027,AL,CenturyLink,N
010610504001031,AL,CenturyLink,N
010610504001034,AL,CenturyLink,N
010610504001044,AL,CenturyLink,N
010610504001046,AL,CenturyLink,N
010610504002003,AL,CenturyLink,N
010610504002004,AL,CenturyLink,N
010610504003017,AL,CenturyLink,N
010610504003025,AL,CenturyLink,N
010610504003036,AL,CenturyLink,N
010610504003038,AL,CenturyLink,N
010610504003044,AL,CenturyLink,N
010610504003046,AL,CenturyLink,N
010610504003047,AL,CenturyLink,N
010610504003048,AL,CenturyLink,N
010610504003056,AL,CenturyLink,N
010610504003057,AL,CenturyLink,N
010610504003063,AL,CenturyLink,N
010610504003064,AL,CenturyLink,N
010610504003065,AL,CenturyLink,N
010610504003073,AL,CenturyLink,N
010610504003075,AL,CenturyLink,N
010610504003097,AL,CenturyLink,N
010610504004001,AL,CenturyLink,N
010610504004060,AL,CenturyLink,N
010610504004061,AL,CenturyLink,N
010610504004067,AL,CenturyLink,N
010610504004068,AL,CenturyLink,N
010610504004069,AL,CenturyLink,N
010610504004072,AL,CenturyLink,N
010610505001029,AL,CenturyLink,N
010610505001030,AL,CenturyLink,N
010610505001031,AL,CenturyLink,N
010610505002033,AL,CenturyLink,N
010610505002037,AL,CenturyLink,N
010610505002039,AL,CenturyLink,N
010610505002040,AL,CenturyLink,N
010610505002041,AL,CenturyLink,N
010610505002042,AL,CenturyLink,N
010610505002055,AL,CenturyLink,N
010610505002056,AL,CenturyLink,N
010610505002059,AL,CenturyLink,N
010610505002060,AL,CenturyLink,N
010610505002061,AL,CenturyLink,N
010610505002062,AL,CenturyLink,N
010610505002063,AL,CenturyLink,N
010610505002067,AL,CenturyLink,N
010610505004061,AL,CenturyLink,N
010610506002006,AL,CenturyLink,N
010610506002007,AL,CenturyLink,N
010610506002008,AL,CenturyLink,N
010610506002009,AL,CenturyLink,N
010610506002010,AL,CenturyLink,N
010610506002012,AL,CenturyLink,N
010610506002020,AL,CenturyLink,N
010610506002021,AL,CenturyLink,N
010610506002022,AL,CenturyLink,N
010610506002023,AL,CenturyLink,N
010610506002024,AL,CenturyLink,N
010610506002024,AL,CenturyLink,N
010610506002031,AL,CenturyLink,N
010610506002036,AL,CenturyLink,N
010610506002037,AL,CenturyLink,N
010610506002042,AL,CenturyLink,N
010610506002044,AL,CenturyLink,N
010610506002046,AL,CenturyLink,N
010610506002047,AL,CenturyLink,N
010610506002048,AL,CenturyLink,N
010610506002050,AL,CenturyLink,N
010610506002051,AL,CenturyLink,N
010610506002052,AL,CenturyLink,N
010610506002054,AL,CenturyLink,N
010610506002056,AL,CenturyLink,N
010610506002057,AL,CenturyLink,N
010610506002059,AL,CenturyLink,N
010610506002060,AL,CenturyLink,N
010610506002061,AL,CenturyLink,N
010610506002068,AL,CenturyLink,N
010610506002069,AL,CenturyLink,N
010610506002070,AL,CenturyLink,N
010610506002073,AL,CenturyLink,N
010610506002075,AL,CenturyLink,N
010610506002076,AL,CenturyLink,N
010610506002077,AL,CenturyLink,N
010610506002078,AL,CenturyLink,N
010610506002079,AL,CenturyLink,N
010610506002081,AL,CenturyLink,N
010610506002083,AL,CenturyLink,N
010610506002084,AL,CenturyLink,N
010610506002102,AL,CenturyLink,N
010610506002103,AL,CenturyLink,N
010610506002118,AL,CenturyLink,N
010610506003033,AL,CenturyLink,N
010610506003041,AL,CenturyLink,N
010610506003071,AL,CenturyLink,N
010610506003085,AL,CenturyLink,N
010610506003086,AL,CenturyLink,N
010610506003087,AL,CenturyLink,N
010670301001124,AL,CenturyLink,N
010670301001125,AL,CenturyLink,N
010670301001126,AL,CenturyLink,N
010670302001001,AL,CenturyLink,N
010670302001005,AL,CenturyLink,N
010670302001016,AL,CenturyLink,N
010670303001034,AL,CenturyLink,N
010670303002003,AL,CenturyLink,N
010670303002012,AL,CenturyLink,N
010670303002017,AL,CenturyLink,N
010670303002018,AL,CenturyLink,N
010670303002024,AL,CenturyLink,N
010670303002027,AL,CenturyLink,N
010670303002031,AL,CenturyLink,N
010670303002033,AL,CenturyLink,N
010670303002034,AL,CenturyLink,N
010670303002037,AL,CenturyLink,N
010670303002064,AL,CenturyLink,N
010670303002065,AL,CenturyLink,N
010670303002067,AL,CenturyLink,N
010670303002072,AL,CenturyLink,N
010670303002075,AL,CenturyLink,N
010670303002082,AL,CenturyLink,N
010670304001015,AL,CenturyLink,N
010719506001124,AL,CenturyLink,N
010719506001127,AL,CenturyLink,N
010719506001129,AL,CenturyLink,N
010719506001130,AL,CenturyLink,N
010719506001134,AL,CenturyLink,N
010719506001137,AL,CenturyLink,N
010719506001138,AL,CenturyLink,N
010719506001139,AL,CenturyLink,N
010719506001140,AL,CenturyLink,N
010719506001152,AL,CenturyLink,N
010719509001004,AL,CenturyLink,N
010719509001005,AL,CenturyLink,N
010719509001006,AL,CenturyLink,N
010719509001012,AL,CenturyLink,N
010719511005041,AL,CenturyLink,N
010719511005044,AL,CenturyLink,N
010719511005055,AL,CenturyLink,N
010719511005057,AL,CenturyLink,N
010750300001053,AL,CenturyLink,N
010750300001054,AL,CenturyLink,N
010750300001066,AL,CenturyLink,N
010750300001080,AL,CenturyLink,N
010750300001080,AL,CenturyLink,N
010750300001082,AL,CenturyLink,N
010750300001083,AL,CenturyLink,N
010750300001085,AL,CenturyLink,N
010750300001086,AL,CenturyLink,N
010750300001087,AL,CenturyLink,N
010750300001090,AL,CenturyLink,N
010750300001091,AL,CenturyLink,N
010750300001095,AL,CenturyLink,N
010750300001096,AL,CenturyLink,N
010750300001097,AL,CenturyLink,N
010750300001098,AL,CenturyLink,N
010750300001100,AL,CenturyLink,N
010750300001100,AL,CenturyLink,N
010750300001104,AL,CenturyLink,N
010750300001108,AL,CenturyLink,N
010750300001109,AL,CenturyLink,N
010750300001110,AL,CenturyLink,N
010750300001111,AL,CenturyLink,N
010750300001112,AL,CenturyLink,N
010750300001118,AL,CenturyLink,N
010750300002192,AL,CenturyLink,N
010750300005015,AL,CenturyLink,N
010750300005018,AL,CenturyLink,N
010750300005019,AL,CenturyLink,N
010750300005021,AL,CenturyLink,N
010750300005026,AL,CenturyLink,N
010750300005085,AL,CenturyLink,N
010750300005086,AL,CenturyLink,N
010750301001104,AL,CenturyLink,N
010750301001105,AL,CenturyLink,N
010750301001108,AL,CenturyLink,N
010750301001116,AL,CenturyLink,N
010750301001128,AL,CenturyLink,N
010750301002000,AL,CenturyLink,N
010750301002001,AL,CenturyLink,N
010750301002002,AL,CenturyLink,N
010750301002004,AL,CenturyLink,N
010750301002009,AL,CenturyLink,N
010750301002013,AL,CenturyLink,N
010750301002015,AL,CenturyLink,N
010750301002016,AL,CenturyLink,N
010750301002020,AL,CenturyLink,N
010750301002022,AL,CenturyLink,N
010750301002023,AL,CenturyLink,N
010750301002026,AL,CenturyLink,N
010750301002029,AL,CenturyLink,N
010750301002034,AL,CenturyLink,N
010750301002036,AL,CenturyLink,N
010750301002037,AL,CenturyLink,N
010750301002037,AL,CenturyLink,N
010750301002045,AL,CenturyLink,N
010750301002049,AL,CenturyLink,N
010750301002055,AL,CenturyLink,N
010750301002056,AL,CenturyLink,N
010750301002057,AL,CenturyLink,N
010750301002058,AL,CenturyLink,N
010750301002059,AL,CenturyLink,N
010750301002060,AL,CenturyLink,N
010750301002061,AL,CenturyLink,N
010750301002063,AL,CenturyLink,N
010750301002064,AL,CenturyLink,N
010750301002065,AL,CenturyLink,N
010750301002067,AL,CenturyLink,N
010750301002074,AL,CenturyLink,N
010750301002082,AL,CenturyLink,N
010750301002091,AL,CenturyLink,N
010750301002094,AL,CenturyLink,N
010750301002098,AL,CenturyLink,N
010750301002099,AL,CenturyLink,N
010750301002100,AL,CenturyLink,N
010750301002102,AL,CenturyLink,N
010750301002103,AL,CenturyLink,N
010750301002109,AL,CenturyLink,N
010750301003056,AL,CenturyLink,N
010750301004036,AL,CenturyLink,N
010750301004038,AL,CenturyLink,N
010750301004040,AL,CenturyLink,N
010750301004041,AL,CenturyLink,N
010750301004042,AL,CenturyLink,N
010750301004045,AL,CenturyLink,N
010750301004046,AL,CenturyLink,N
010750301006000,AL,CenturyLink,N
010750301006005,AL,CenturyLink,N
010750301006006,AL,CenturyLink,N
010750301006008,AL,CenturyLink,N
010750301006011,AL,CenturyLink,N
010750301006014,AL,CenturyLink,N
010750301006020,AL,CenturyLink,N
010750301006023,AL,CenturyLink,N
010750301006025,AL,CenturyLink,N
010750301006028,AL,CenturyLink,N
010750301006029,AL,CenturyLink,N
010750301006030,AL,CenturyLink,N
010750301006031,AL,CenturyLink,N
010750301006032,AL,CenturyLink,N
010750301006033,AL,CenturyLink,N
010750301006034,AL,CenturyLink,N
010750301006035,AL,CenturyLink,N
010750301006047,AL,CenturyLink,N
010750301006048,AL,CenturyLink,N
010750301006049,AL,CenturyLink,N
010750301006051,AL,CenturyLink,N
010750301006053,AL,CenturyLink,N
010750301006054,AL,CenturyLink,N
010750301006056,AL,CenturyLink,N
010750301006057,AL,CenturyLink,N
010750301006058,AL,CenturyLink,N
010750301006059,AL,CenturyLink,N
010750301006064,AL,CenturyLink,N
010750301007010,AL,CenturyLink,N
010750301007017,AL,CenturyLink,N
010750301007018,AL,CenturyLink,N
010750301007023,AL,CenturyLink,N
010750301007026,AL,CenturyLink,N
010750301007027,AL,CenturyLink,N
010750301007028,AL,CenturyLink,N
010750301007030,AL,CenturyLink,N
010750301007032,AL,CenturyLink,N
010750301007033,AL,CenturyLink,N
010750301007034,AL,CenturyLink,N
010750301007039,AL,CenturyLink,N
010750301007041,AL,CenturyLink,N
010750301007043,AL,CenturyLink,N
010750301007044,AL,CenturyLink,N
010750301007046,AL,CenturyLink,N
